Id,Predicted
2025317,0.17
2025318,0.195
2025319,0.16
2025320,0.135
2025321,0.255
2025322,0.115
2025323,0.135
2025324,0.11
2025325,0.175
2025326,0.1
2025327,0.17
2025328,0.065
2025329,0.22
2025330,0.08
2025331,0.085
2025332,0.11
2025333,0.12
2025334,0.21
2025335,0.04
2025336,0.135
2025337,0.175
2025338,0.22
2025339,0.08
2025340,0.285
2025341,0.285
2025342,0.18
2025343,0.355
2025344,0.2
2025345,0.12
2025346,0.115
2025347,0.22
2025348,0.205
2025349,0.28
2025350,0.115
2025351,0.11
2025352,0.08
2025353,0.185
2025354,0.315
2025355,0.075
2025356,0.275
2025357,0.185
2025358,0.31
2025359,0.285
2025360,0.16
2025361,0.11
2025362,0.12
2025363,0.215
2025364,0.25
2025365,0.135
2025366,0.22
2025367,0.17
2025368,0.125
2025369,0.12
2025370,0.225
2025371,0.505
2025372,0.15
2025373,0.27
2025374,0.315
2025375,0.185
2025376,0.285
2025377,0.235
2025378,0.245
2025379,0.28
2025380,0.11
2025381,0.115
2025382,0.315
2025383,0.13
2025384,0.165
2025385,0.2
2025386,0.19
2025387,0.12
2025388,0.265
2025389,0.24
2025390,0.21
2025391,0.21
2025392,0.135
2025393,0.19
2025394,0.185
2025395,0.215
2025396,0.285
2025397,0.305
2025398,0.305
2025399,0.415
2025400,0.38
2025401,0.18
2025402,0.175
2025403,0.065
2025404,0.185
2025405,0.075
2025406,0.065
2025407,0.1
2025408,0.26
2025409,0.23
2025410,0.175
2025411,0.195
2025412,0.18
2025413,0.25
2025414,0.055
2025415,0.135
2025416,0.255
2025417,0.25
2025418,0.17
2025419,0.17
2025420,0.1
2025421,0.07
2025422,0.09
2025423,0.2
2025424,0.22
2025425,0.09
2025426,0.26
2025427,0.15
2025428,0.255
2025429,0.155
2025430,0.33
2025431,0.405
2025432,0.125
2025433,0.26
2025434,0.17
2025435,0.325
2025436,0.12
2025437,0.24
2025438,0.1
2025439,0.075
2025440,0.165
2025441,0.17
2025442,0.09
2025443,0.255
2025444,0.205
2025445,0.245
2025446,0.275
2025447,0.305
2025448,0.1
2025449,0.32
2025450,0.375
2025451,0.235
2025452,0.375
2025453,0.195
2025454,0.18
2025455,0.265
2025456,0.26
2025457,0.135
2025458,0.23
2025459,0.335
2025460,0.115
2025461,0.24
2025462,0.275
2025463,0.195
2025464,0.155
2025465,0.11
2025466,0.105
2025467,0.105
2025468,0.2
2025469,0.035
2025470,0.095
2025471,0.185
2025472,0.215
2025473,0.08
2025474,0.19
2025475,0.28
2025476,0.145
2025477,0.25
2025478,0.12
2025479,0.295
2025480,0.095
2025481,0.145
2025482,0.225
2025483,0.245
2025484,0.28
2025485,0.255
2025486,0.13
2025487,0.195
2025488,0.13
2025489,0.33
2025490,0.265
2025491,0.375
2025492,0.11
2025493,0.425
2025494,0.315
2025495,0.215
2025496,0.39
2025497,0.265
2025498,0.255
2025499,0.33
2025500,0.265
2025501,0.34
2025502,0.19
2025503,0.355
2025504,0.36
2025505,0.255
2025506,0.16
2025507,0.115
2025508,0.09
2025509,0.135
2025510,0.155
2025511,0.115
2025512,0.375
2025513,0.115
2025514,0.105
2025515,0.14
2025516,0.21
2025517,0.205
2025518,0.205
2025519,0.34
2025520,0.24
2025521,0.14
2025522,0.125
2025523,0.105
2025524,0.2
2025525,0.175
2025526,0.1
2025527,0.375
2025528,0.17
2025529,0.195
2025530,0.17
2025531,0.29
2025532,0.275
2025533,0.11
2025534,0.16
2025535,0.25
2025536,0.265
2025537,0.125
2025538,0.105
2025539,0.28
2025540,0.28
2025541,0.32
2025542,0.205
2025543,0.205
2025544,0.3
2025545,0.07
2025546,0.1
2025547,0.305
2025548,0.165
2025549,0.2
2025550,0.33
2025551,0.21
2025552,0.385
2025553,0.28
2025554,0.525
2025555,0.26
2025556,0.375
2025557,0.225
2025558,0.45
2025559,0.05
2025560,0.35
2025561,0.295
2025562,0.18
2025563,0.27
2025564,0.425
2025565,0.13
2025566,0.195
2025567,0.385
2025568,0.17
2025569,0.435
2025570,0.155
2025571,0.12
2025572,0.14
2025573,0.125
2025574,0.245
2025575,0.245
2025576,0.18
2025577,0.13
2025578,0.205
2025579,0.09
2025580,0.265
2025581,0.21
2025582,0.175
2025583,0.28
2025584,0.17
2025585,0.16
2025586,0.14
2025587,0.16
2025588,0.205
2025589,0.07
2025590,0.18
2025591,0.225
2025592,0.175
2025593,0.265
2025594,0.13
2025595,0.215
2025596,0.125
2025597,0.145
2025598,0.315
2025599,0.125
2025600,0.185
2025601,0.09
2025602,0.185
2025603,0.145
2025604,0.17
2025605,0.38
2025606,0.11
2025607,0.225
2025608,0.18
2025609,0.16
2025610,0.045
2025611,0.36
2025612,0.225
2025613,0.315
2025614,0.16
2025615,0.245
2025616,0.13
2025617,0.31
2025618,0.37
2025619,0.34
2025620,0.24
2025621,0.395
2025622,0.085
2025623,0.31
2025624,0.255
2025625,0.16
2025626,0.09
2025627,0.075
2025628,0.135
2025629,0.105
2025630,0.12
2025631,0.215
2025632,0.255
2025633,0.19
2025634,0.155
2025635,0.215
2025636,0.16
2025637,0.18
2025638,0.19
2025639,0.105
2025640,0.105
2025641,0.23
2025642,0.235
2025643,0.255
2025644,0.195
2025645,0.285
2025646,0.06
2025647,0.24
2025648,0.225
2025649,0.2
2025650,0.28
2025651,0.105
2025652,0.2
2025653,0.16
2025654,0.23
2025655,0.205
2025656,0.09
2025657,0.29
2025658,0.09
2025659,0.33
2025660,0.285
2025661,0.32
2025662,0.3
2025663,0.24
2025664,0.23
2025665,0.155
2025666,0.15
2025667,0.125
2025668,0.305
2025669,0.225
2025670,0.38
2025671,0.305
2025672,0.06
2025673,0.13
2025674,0.21
2025675,0.315
2025676,0.24
2025677,0.13
2025678,0.29
2025679,0.245
2025680,0.385
2025681,0.165
2025682,0.325
2025683,0.285
2025684,0.17
2025685,0.355
2025686,0.255
2025687,0.295
2025688,0.19
2025689,0.15
2025690,0.12
2025691,0.25
2025692,0.215
2025693,0.235
2025694,0.235
2025695,0.085
2025696,0.15
2025697,0.21
2025698,0.185
2025699,0.185
2025700,0.375
2025701,0.405
2025702,0.2
2025703,0.16
2025704,0.325
2025705,0.04
2025706,0.235
2025707,0.255
2025708,0.22
2025709,0.2
2025710,0.145
2025711,0.13
2025712,0.27
2025713,0.235
2025714,0.14
2025715,0.105
2025716,0.185
2025717,0.1
2025718,0.315
2025719,0.1
2025720,0.115
2025721,0.155
2025722,0.295
2025723,0.195
2025724,0.02
2025725,0.2
2025726,0.15
2025727,0.245
2025728,0.09
2025729,0.24
2025730,0.475
2025731,0.235
2025732,0.225
2025733,0.125
2025734,0.39
2025735,0.36
2025736,0.34
2025737,0.175
2025738,0.095
2025739,0.16
2025740,0.205
2025741,0.14
2025742,0.295
2025743,0.115
2025744,0.23
2025745,0.255
2025746,0.19
2025747,0.23
2025748,0.125
2025749,0.3
2025750,0.32
2025751,0.145
2025752,0.185
2025753,0.145
2025754,0.135
2025755,0.08
2025756,0.115
2025757,0.25
2025758,0.3
2025759,0.205
2025760,0.125
2025761,0.235
2025762,0.11
2025763,0.09
2025764,0.365
2025765,0.22
2025766,0.175
2025767,0.23
2025768,0.225
2025769,0.14
2025770,0.275
2025771,0.315
2025772,0.075
2025773,0.09
2025774,0.12
2025775,0.46
2025776,0.23
2025777,0.21
2025778,0.15
2025779,0.2
2025780,0.185
2025781,0.225
2025782,0.07
2025783,0.14
2025784,0.295
2025785,0.325
2025786,0.18
2025787,0.04
2025788,0.205
2025789,0.145
2025790,0.16
2025791,0.08
2025792,0.25
2025793,0.255
2025794,0.21
2025795,0.14
2025796,0.295
2025797,0.24
2025798,0.165
2025799,0.23
2025800,0.055
2025801,0.335
2025802,0.27
2025803,0.37
2025804,0.385
2025805,0.215
2025806,0.165
2025807,0.045
2025808,0.14
2025809,0.15
2025810,0.275
2025811,0.205
2025812,0.07
2025813,0.105
2025814,0.38
2025815,0.13
2025816,0.315
2025817,0.11
2025818,0.03
2025819,0.2
2025820,0.19
2025821,0.335
2025822,0.19
2025823,0.395
2025824,0.205
2025825,0.115
2025826,0.08
2025827,0.15
2025828,0.165
2025829,0.24
2025830,0.385
2025831,0.39
2025832,0.1
2025833,0.265
2025834,0.16
2025835,0.255
2025836,0.235
2025837,0.195
2025838,0.06
2025839,0.21
2025840,0.11
2025841,0.13
2025842,0.195
2025843,0.175
2025844,0.2
2025845,0.2
2025846,0.305
2025847,0.19
2025848,0.11
2025849,0.15
2025850,0.13
2025851,0.28
2025852,0.255
2025853,0.035
2025854,0.415
2025855,0.29
2025856,0.35
2025857,0.115
2025858,0.3
2025859,0.23
2025860,0.4
2025861,0.205
2025862,0.395
2025863,0.195
2025864,0.17
2025865,0.2
2025866,0.16
2025867,0.04
2025868,0.39
2025869,0.22
2025870,0.25
2025871,0.115
2025872,0.155
2025873,0.315
2025874,0.105
2025875,0.055
2025876,0.15
2025877,0.115
2025878,0.265
2025879,0.105
2025880,0.35
2025881,0.145
2025882,0.445
2025883,0.345
2025884,0.185
2025885,0.28
2025886,0.135
2025887,0.175
2025888,0.335
2025889,0.3
2025890,0.29
2025891,0.4
2025892,0.12
2025893,0.32
2025894,0.14
2025895,0.375
2025896,0.15
2025897,0.35
2025898,0.1
2025899,0.12
2025900,0.19
2025901,0.16
2025902,0.185
2025903,0.145
2025904,0.15
2025905,0.235
2025906,0.155
2025907,0.23
2025908,0.145
2025909,0.2
2025910,0.29
2025911,0.22
2025912,0.215
2025913,0.205
2025914,0.245
2025915,0.385
2025916,0.16
2025917,0.19
2025918,0.32
2025919,0.29
2025920,0.255
2025921,0.29
2025922,0.145
2025923,0.22
2025924,0.15
2025925,0.165
2025926,0.1
2025927,0.16
2025928,0.38
2025929,0.15
2025930,0.235
2025931,0.195
2025932,0.225
2025933,0.185
2025934,0.08
2025935,0.19
2025936,0.24
2025937,0.255
2025938,0.235
2025939,0.4
2025940,0.16
2025941,0.38
2025942,0.07
2025943,0.355
2025944,0.13
2025945,0.045
2025946,0.265
2025947,0.065
2025948,0.215
2025949,0.26
2025950,0.23
2025951,0.145
2025952,0.35
2025953,0.175
2025954,0.185
2025955,0.165
2025956,0.2
2025957,0.41
2025958,0.34
2025959,0.085
2025960,0.185
2025961,0.325
2025962,0.205
2025963,0.335
2025964,0.14
2025965,0.34
2025966,0.275
2025967,0.245
2025968,0.335
2025969,0.205
2025970,0.13
2025971,0.025
2025972,0.32
2025973,0.33
2025974,0.345
2025975,0.265
2025976,0.14
2025977,0.165
2025978,0.115
2025979,0.1
2025980,0.235
2025981,0.33
2025982,0.175
2025983,0.325
2025984,0.075
2025985,0.18
2025986,0.15
2025987,0.415
2025988,0.15
2025989,0.255
2025990,0.35
2025991,0.155
2025992,0.205
2025993,0.34
2025994,0.09
2025995,0.14
2025996,0.05
2025997,0.235
2025998,0.22
2025999,0.075
2026000,0.12
2026001,0.175
2026002,0.17
2026003,0.17
2026004,0.105
2026005,0.255
2026006,0.175
2026007,0.01
2026008,0.36
2026009,0.145
2026010,0.215
2026011,0.235
2026012,0.265
2026013,0.285
2026014,0.35
2026015,0.1
2026016,0.09
2026017,0.2
2026018,0.11
2026019,0.315
2026020,0.215
2026021,0.245
2026022,0.04
2026023,0.365
2026024,0.12
2026025,0.14
2026026,0.155
2026027,0.145
2026028,0.25
2026029,0.31
2026030,0.26
2026031,0.43
2026032,0.28
2026033,0.175
2026034,0.095
2026035,0.24
2026036,0.315
2026037,0.055
2026038,0.325
2026039,0.06
2026040,0.27
2026041,0.21
2026042,0.06
2026043,0.405
2026044,0.05
2026045,0.12
2026046,0.205
2026047,0.095
2026048,0.245
2026049,0.41
2026050,0.07
2026051,0.14
2026052,0.035
2026053,0.105
2026054,0.19
2026055,0.095
2026056,0.47
2026057,0.3
2026058,0.07
2026059,0.36
2026060,0.16
2026061,0.17
2026062,0.15
2026063,0.195
2026064,0.205
2026065,0.18
2026066,0.045
2026067,0.2
2026068,0.085
2026069,0.16
2026070,0.065
2026071,0.19
2026072,0.285
2026073,0.235
2026074,0.305
2026075,0.18
2026076,0.095
2026077,0.28
2026078,0.27
2026079,0.14
2026080,0.135
2026081,0.275
2026082,0.215
2026083,0.095
2026084,0.32
2026085,0.24
2026086,0.04
2026087,0.1
2026088,0.165
2026089,0.095
2026090,0.155
2026091,0.13
2026092,0.14
2026093,0.35
2026094,0.09
2026095,0.23
2026096,0.165
2026097,0.22
2026098,0.245
2026099,0.11
2026100,0.345
2026101,0.18
2026102,0.06
2026103,0.09
2026104,0.265
2026105,0.26
2026106,0.28
2026107,0.22
2026108,0.225
2026109,0.3
2026110,0.215
2026111,0.14
2026112,0.205
2026113,0.28
2026114,0.285
2026115,0.24
2026116,0.305
2026117,0.235
2026118,0.34
2026119,0.105
2026120,0.27
2026121,0.265
2026122,0.145
2026123,0.145
2026124,0.2
2026125,0.14
2026126,0.14
2026127,0.215
2026128,0.15
2026129,0.24
2026130,0.27
2026131,0.155
2026132,0.415
2026133,0.12
2026134,0.15
2026135,0.315
2026136,0.21
2026137,0.245
2026138,0.06
2026139,0.21
2026140,0.16
2026141,0.18
2026142,0.33
2026143,0.185
2026144,0.18
2026145,0.265
2026146,0.285
2026147,0.1
2026148,0.21
2026149,0.225
2026150,0.11
2026151,0.07
2026152,0.24
2026153,0.125
2026154,0.145
2026155,0.28
2026156,0.09
2026157,0.16
2026158,0.27
2026159,0.105
2026160,0.14
2026161,0.44
2026162,0.29
2026163,0.255
2026164,0.34
2026165,0.25
2026166,0.165
2026167,0.195
2026168,0.17
2026169,0.195
2026170,0.145
2026171,0.045
2026172,0.115
2026173,0.365
2026174,0.33
2026175,0.24
2026176,0.23
2026177,0.38
2026178,0.02
2026179,0.18
2026180,0.125
2026181,0.335
2026182,0.27
2026183,0.07
2026184,0.18
2026185,0.23
2026186,0.295
2026187,0.335
2026188,0.24
2026189,0.225
2026190,0.425
2026191,0.13
2026192,0.26
2026193,0.38
2026194,0.24
2026195,0.195
2026196,0.285
2026197,0.39
2026198,0.3
2026199,0.175
2026200,0.36
2026201,0.24
2026202,0.09
2026203,0.12
2026204,0.395
2026205,0.19
2026206,0.1
2026207,0.315
2026208,0.155
2026209,0.22
2026210,0.165
2026211,0.11
2026212,0.36
2026213,0.2
2026214,0.17
2026215,0.23
2026216,0.3
2026217,0.08
2026218,0.38
2026219,0.33
2026220,0.155
2026221,0.33
2026222,0.13
2026223,0.125
2026224,0.27
2026225,0.265
2026226,0.025
2026227,0.065
2026228,0.28
2026229,0.455
2026230,0.09
2026231,0.12
2026232,0.14
2026233,0.235
2026234,0.245
2026235,0.175
2026236,0.115
2026237,0.13
2026238,0.335
2026239,0.195
2026240,0.26
2026241,0.265
2026242,0.145
2026243,0.195
2026244,0.135
2026245,0.05
2026246,0.245
2026247,0.09
2026248,0.22
2026249,0.185
2026250,0.16
2026251,0.125
2026252,0.275
2026253,0.135
2026254,0.16
2026255,0.28
2026256,0.065
2026257,0.16
2026258,0.215
2026259,0.265
2026260,0.265
2026261,0.125
2026262,0.17
2026263,0.175
2026264,0.18
2026265,0.175
2026266,0.26
2026267,0.08
2026268,0.195
2026269,0.295
2026270,0.16
2026271,0.185
2026272,0.12
2026273,0.135
2026274,0.055
2026275,0.295
2026276,0.275
2026277,0.2
2026278,0.11
2026279,0.255
2026280,0.22
2026281,0.4
2026282,0.215
2026283,0.395
2026284,0.15
2026285,0.13
2026286,0.31
2026287,0.04
2026288,0.17
2026289,0.355
2026290,0.19
2026291,0.18
2026292,0.12
2026293,0.085
2026294,0.22
2026295,0.1
2026296,0.24
2026297,0.25
2026298,0.12
2026299,0.06
2026300,0.21
2026301,0.15
2026302,0.08
2026303,0.17
2026304,0.165
2026305,0.195
2026306,0.12
2026307,0.23
2026308,0.175
2026309,0.385
2026310,0.125
2026311,0.135
2026312,0.235
2026313,0.155
2026314,0.18
2026315,0.25
2026316,0.27
2026317,0.215
2026318,0.395
2026319,0.195
2026320,0.135
2026321,0.165
2026322,0.34
2026323,0.08
2026324,0.235
2026325,0.085
2026326,0.065
2026327,0.225
2026328,0.27
2026329,0.175
2026330,0.06
2026331,0.18
2026332,0.22
2026333,0.26
2026334,0.13
2026335,0.145
2026336,0.29
2026337,0.23
2026338,0.11
2026339,0.105
2026340,0.145
2026341,0.47
2026342,0.16
2026343,0.21
2026344,0.23
2026345,0.125
2026346,0.175
2026347,0.105
2026348,0.15
2026349,0.085
2026350,0.315
2026351,0.15
2026352,0.25
2026353,0.22
2026354,0.27
2026355,0.14
2026356,0.215
2026357,0.25
2026358,0.12
2026359,0.175
2026360,0.35
2026361,0.165
2026362,0.13
2026363,0.245
2026364,0.15
2026365,0.16
2026366,0.14
2026367,0.17
2026368,0.195
2026369,0.32
2026370,0.305
2026371,0.27
2026372,0.215
2026373,0.195
2026374,0.275
2026375,0.125
2026376,0.19
2026377,0.235
2026378,0.215
2026379,0.295
2026380,0.155
2026381,0.06
2026382,0.23
2026383,0.245
2026384,0.28
2026385,0.13
2026386,0.14
2026387,0.19
2026388,0.445
2026389,0.205
2026390,0.265
2026391,0.26
2026392,0.34
2026393,0.32
2026394,0.13
2026395,0.115
2026396,0.305
2026397,0.075
2026398,0.275
2026399,0.32
2026400,0.11
2026401,0.19
2026402,0.11
2026403,0.175
2026404,0.345
2026405,0.2
2026406,0.16
2026407,0.175
2026408,0.15
2026409,0.25
2026410,0.135
2026411,0.235
2026412,0.245
2026413,0.11
2026414,0.14
2026415,0.295
2026416,0.245
2026417,0.155
2026418,0.075
2026419,0.28
2026420,0.075
2026421,0.225
2026422,0.245
2026423,0.18
2026424,0.25
2026425,0.31
2026426,0.39
2026427,0.27
2026428,0.21
2026429,0.115
2026430,0.185
2026431,0.095
2026432,0.335
2026433,0.245
2026434,0.32
2026435,0.13
2026436,0.175
2026437,0.21
2026438,0.195
2026439,0.085
2026440,0.115
2026441,0.13
2026442,0.095
2026443,0.155
2026444,0.17
2026445,0.17
2026446,0.275
2026447,0.035
2026448,0.14
2026449,0.36
2026450,0.205
2026451,0.17
2026452,0.215
2026453,0.355
2026454,0.175
2026455,0.1
2026456,0.215
2026457,0.14
2026458,0.355
2026459,0.135
2026460,0.135
2026461,0.295
2026462,0.26
2026463,0.205
2026464,0.185
2026465,0.12
2026466,0.15
2026467,0.17
2026468,0.1
2026469,0.215
2026470,0.33
2026471,0.165
2026472,0.065
2026473,0.165
2026474,0.3
2026475,0.405
2026476,0.165
2026477,0.12
2026478,0.115
2026479,0.31
2026480,0.12
2026481,0.115
2026482,0.38
2026483,0.07
2026484,0.13
2026485,0.175
2026486,0.1
2026487,0.15
2026488,0.135
2026489,0.25
2026490,0.165
2026491,0.29
2026492,0.27
2026493,0.095
2026494,0.165
2026495,0.155
2026496,0.165
2026497,0.185
2026498,0.26
2026499,0.215
2026500,0.085
2026501,0.195
2026502,0.13
2026503,0.22
2026504,0.385
2026505,0.23
2026506,0.19
2026507,0.11
2026508,0.245
2026509,0.125
2026510,0.075
2026511,0.22
2026512,0.275
2026513,0.4
2026514,0.425
2026515,0.085
2026516,0.39
2026517,0.255
2026518,0.205
2026519,0.165
2026520,0.435
2026521,0.235
2026522,0.105
2026523,0.08
2026524,0.12
2026525,0.355
2026526,0.2
2026527,0.26
2026528,0.105
2026529,0.215
2026530,0.28
2026531,0.19
2026532,0.17
2026533,0.075
2026534,0.185
2026535,0.23
2026536,0.32
2026537,0.165
2026538,0.205
2026539,0.145
2026540,0.195
2026541,0.245
2026542,0.37
2026543,0.205
2026544,0.22
2026545,0.2
2026546,0.07
2026547,0.085
2026548,0.325
2026549,0.235
2026550,0.25
2026551,0.09
2026552,0.075
2026553,0.225
2026554,0.185
2026555,0.21
2026556,0.09
2026557,0.105
2026558,0.26
2026559,0.1
2026560,0.12
2026561,0.075
2026562,0.08
2026563,0.21
2026564,0.345
2026565,0.105
2026566,0.23
2026567,0.355
2026568,0.34
2026569,0.3
2026570,0.19
2026571,0.08
2026572,0.14
2026573,0.255
2026574,0.175
2026575,0.16
2026576,0.15
2026577,0.325
2026578,0.205
2026579,0.225
2026580,0.265
2026581,0.115
2026582,0.12
2026583,0.195
2026584,0.22
2026585,0.18
2026586,0.28
2026587,0.085
2026588,0.115
2026589,0.12
2026590,0.115
2026591,0.175
2026592,0.11
2026593,0.175
2026594,0.31
2026595,0.15
2026596,0.51
2026597,0.345
2026598,0.175
2026599,0.205
2026600,0.13
2026601,0.225
2026602,0.345
2026603,0.25
2026604,0.035
2026605,0.305
2026606,0.205
2026607,0.315
2026608,0.23
2026609,0.125
2026610,0.17
2026611,0.19
2026612,0.065
2026613,0.15
2026614,0.285
2026615,0.29
2026616,0.2
2026617,0.3
2026618,0.205
2026619,0.245
2026620,0.13
2026621,0.19
2026622,0.325
2026623,0.185
2026624,0.14
2026625,0.125
2026626,0.35
2026627,0.225
2026628,0.12
2026629,0.35
2026630,0.27
2026631,0.235
2026632,0.285
2026633,0.045
2026634,0.145
2026635,0.125
2026636,0.18
2026637,0.055
2026638,0.14
2026639,0.17
2026640,0.235
2026641,0.165
2026642,0.285
2026643,0.29
2026644,0.16
2026645,0.125
2026646,0.19
2026647,0.195
2026648,0.3
2026649,0.145
2026650,0.05
2026651,0.185
2026652,0.165
2026653,0.37
2026654,0.14
2026655,0.145
2026656,0.185
2026657,0.215
2026658,0.215
2026659,0.11
2026660,0.105
2026661,0.32
2026662,0.385
2026663,0.195
2026664,0.09
2026665,0.335
2026666,0.19
2026667,0.12
2026668,0.35
2026669,0.22
2026670,0.095
2026671,0.155
2026672,0.35
2026673,0.3
2026674,0.065
2026675,0.31
2026676,0.23
2026677,0.275
2026678,0.155
2026679,0.13
2026680,0.13
2026681,0.27
2026682,0.085
2026683,0.09
2026684,0.22
2026685,0.3
2026686,0.19
2026687,0.215
2026688,0.235
2026689,0.205
2026690,0.145
2026691,0.155
2026692,0.135
2026693,0.255
2026694,0.395
2026695,0.285
2026696,0.21
2026697,0.14
2026698,0.18
2026699,0.14
2026700,0.115
2026701,0.215
2026702,0.15
2026703,0.29
2026704,0.145
2026705,0.085
2026706,0.145
2026707,0.135
2026708,0.04
2026709,0.245
2026710,0.36
2026711,0.34
2026712,0.15
2026713,0.255
2026714,0.31
2026715,0.16
2026716,0.165
2026717,0.135
2026718,0.105
2026719,0.115
2026720,0.3
2026721,0.145
2026722,0.225
2026723,0.205
2026724,0.275
2026725,0.11
2026726,0.085
2026727,0.24
2026728,0.05
2026729,0.15
2026730,0.285
2026731,0.185
2026732,0.375
2026733,0.385
2026734,0.335
2026735,0.09
2026736,0.155
2026737,0.165
2026738,0.345
2026739,0.09
2026740,0.1
2026741,0.235
2026742,0.265
2026743,0.21
2026744,0.145
2026745,0.12
2026746,0.22
2026747,0.2
